,total_investment_cost,1h battery installed capacity,2h battery installed capacity,curtailment,12h battery installed capacity,solver_status,filename_export,battery_reflux,6h battery installed capacity,solving_time,PV South installed capacity,objective_result,pv_cost,Nordex N100 2500 installed capacity,battery_cost,logfile,return_on_add_investment,net_profit_add_investment,solver_status_code,run_id,total_renewable_energy,8h battery installed capacity,Grid connection installed capacity,4h battery installed capacity,total_generation,relative_curtailment,total_installed_capacity,total_storage_energy,total_storage_power,ratio
12,19.427290893519842,0,0.0,5881.96336283185,0,ok,cablepooling_paper_exp_88792634334191.json,0.0,0,43.28173494338989,10.464601769911505,-0.5294384668048568,0.3070967741935484,10,0.18474193548387097,cablepooling_paper_exp_88792634334191.log,0.1005259874167652,1.9529475999038166,0,220725_cablepooling_1024,50866.380132743245,0,10,0.0,50866.38013274295,11.563557987578518,20.464601769911503,0.0,0.0,>1
13,19.10907515881528,0,0.0,8646.4498976982,0,ok,cablepooling_paper_exp_108339981732485.json,0.0,0,31.27416729927063,12.186700767263426,-0.6046102272617346,0.2506451612903226,10,0.14393548387096777,cablepooling_paper_exp_108339981732485.log,0.1055282342770888,2.0165469601779598,0,220725_cablepooling_1024,54693.27329923277,0,10,0.0,54693.27329923224,15.80898230462936,22.186700767263424,0.0,0.0,>1
14,20.358148387096772,0,0.0,4705.944140000002,0,ok,cablepooling_paper_exp_219199424640266.json,0.0,0,99.09714698791504,9.69,-0.4437733569729396,0.3796774193548387,10,0.11129032258064517,cablepooling_paper_exp_219199424640266.log,0.09338445252436005,1.9011345415387164,0,220725_cablepooling_1024,49145.039940000046,0,10,0.0,49145.03993999962,9.575623797936503,19.689999999999998,0.0,0.0,<1
15,19.982718894009217,0,0.0,4892.380714285718,0,ok,cablepooling_paper_exp_254504802528878.json,0.0,0,25.201130867004395,9.821428571428571,-0.4717915244782076,0.3554838709677419,10,0.2418709677419355,cablepooling_paper_exp_254504802528878.log,0.09585780861446519,1.9154996433385856,0,220725_cablepooling_1024,49437.10392857142,0,10,0.0,49437.10392857104,9.896171752605998,19.82142857142857,0.0,0.0,<1
16,20.26511169447534,0,2.224367816091952,4598.035089210129,0,ok,cablepooling_paper_exp_54896148153384.json,0.0,0,58.902907609939575,10.632183908045976,-0.5113544313013307,0.3232258064516129,10,0.10312903225806452,cablepooling_paper_exp_54896148153384.log,0.09737078276845075,1.9732297885811314,0,220725_cablepooling_1024,51238.78551724148,0,10,0.0,51238.78551724095,8.973739410086079,20.632183908045974,2.224367816091952,1.112183908045976,>1
17,20.467909677419357,0,0.0,4623.2798200000125,0,ok,cablepooling_paper_exp_195448326551985.json,0.0,0,74.41569185256958,9.63,-0.4345189006725616,0.387741935483871,10,0.11945161290322581,cablepooling_paper_exp_195448326551985.log,0.09262654329273501,1.8958717218472751,0,220725_cablepooling_1024,49011.706379999894,0,10,0.0,49011.706379999625,9.433011338463928,19.630000000000003,0.0,0.0,<1
18,19.124959811381416,0,0.0,9399.944418604653,0,ok,cablepooling_paper_exp_35365849266053.json,0.0,0,41.81276345252991,12.624584717607974,-0.616461762733709,0.24258064516129033,10,0.1520967741935484,cablepooling_paper_exp_35365849266053.log,0.10609047994143855,2.028976165250178,0,220725_cablepooling_1024,55666.350398671144,0,10,0.0,55666.35039867058,16.886223636513346,22.624584717607974,0.0,0.0,>1
19,19.254758664852318,0,0.0,6810.508163771703,0,ok,cablepooling_paper_exp_234739514370062.json,0.0,0,114.15209412574768,11.054590570719602,-0.5602933158145109,0.2829032258064516,10,0.11945161290322581,cablepooling_paper_exp_234739514370062.log,0.1027033413341443,1.977528051462896,0,220725_cablepooling_1024,52177.468585608025,0,10,0.0,52177.468585607494,13.052584474460874,21.054590570719604,0.0,0.0,>1
20,19.32334053490278,0,0.0,6503.784318706696,0,ok,cablepooling_paper_exp_121093925578282.json,0.0,0,20.888134002685547,10.866050808314087,-0.5498061765390452,0.2909677419354839,10,0.23370967741935483,cablepooling_paper_exp_121093925578282.log,0.10192518176965636,1.969534996416935,0,220725_cablepooling_1024,51758.490623556485,0,10,0.0,51758.49062355614,12.565637522178278,20.866050808314085,0.0,0.0,>1
21,19.11116948618262,0,0.0,10024.825342019569,0,ok,cablepooling_paper_exp_155209255463732.json,0.0,0,32.279749631881714,13.029315960912053,-0.6287449369324538,0.23451612903225807,10,0.18474193548387097,cablepooling_paper_exp_155209255463732.log,0.10678351394093415,2.0407578332553404,0,220725_cablepooling_1024,56565.75469055385,0,10,0.0,56565.75469055321,17.72242834354647,23.02931596091205,0.0,0.0,>1
22,19.169696332878008,0,0.0,7631.977654723119,0,ok,cablepooling_paper_exp_267773978380385.json,0.0,0,48.87540340423584,11.563517915309445,-0.5819020719196726,0.2667741935483871,10,0.14393548387096777,cablepooling_paper_exp_267773978380385.log,0.10412493508306324,1.996043386222955,0,220725_cablepooling_1024,53308.42016286646,0,10,0.0,53308.42016286598,14.316645722019473,21.563517915309447,0.0,0.0,>1
23,20.23158709677419,0,0.0,4761.924880000001,0,ok,cablepooling_paper_exp_154594081640311.json,0.0,0,44.138461112976074,9.73,-0.453069285593817,0.3716129032258064,10,0.14393548387096777,cablepooling_paper_exp_154594081640311.log,0.09420061149081944,1.9058278759459009,0,220725_cablepooling_1024,49233.928980000106,0,10,0.0,49233.92897999962,9.672039137754872,19.73,0.0,0.0,<1
24,19.07679428507646,0,0.0,12509.02017301038,0,ok,cablepooling_paper_exp_136480552728182.json,0.0,0,42.567891120910645,14.44636678200692,-0.6682077295914259,0.2103225806451613,10,0.17658064516129035,cablepooling_paper_exp_136480552728182.log,0.108979029089885,2.0789705193351016,0,220725_cablepooling_1024,59714.761868512345,0,10,0.0,59714.76186851151,20.947952870605977,24.44636678200692,0.0,0.0,>1
25,19.982718894009217,0,0.0,4892.380714285718,0,ok,cablepooling_paper_exp_178312353564029.json,0.0,0,54.86445713043213,9.821428571428571,-0.4717915244782076,0.3554838709677419,10,0.1357741935483871,cablepooling_paper_exp_178312353564029.log,0.09585780861446519,1.9154996433385856,0,220725_cablepooling_1024,49437.10392857142,0,10,0.0,49437.10392857104,9.896171752605998,19.82142857142857,0.0,0.0,<1
26,19.427290893519842,0,0.0,5881.96336283185,0,ok,cablepooling_paper_exp_47937770884386.json,0.0,0,22.514281272888184,10.464601769911505,-0.5294384668048568,0.3070967741935484,10,0.2418709677419355,cablepooling_paper_exp_47937770884386.log,0.1005259874167652,1.9529475999038166,0,220725_cablepooling_1024,50866.380132743245,0,10,0.0,50866.38013274295,11.563557987578518,20.464601769911503,0.0,0.0,>1
27,20.977049180327867,0,0.0,4465.112412177982,0,ok,cablepooling_paper_exp_71344022802246.json,0.0,0,29.139071226119995,9.496487119437939,-0.3979089049840474,0.42,10,0.20106451612903226,cablepooling_paper_exp_71344022802246.log,0.08951580100783062,1.8777773601577037,0,220725_cablepooling_1024,48715.01058547999,0,10,0.0,48715.010585479715,9.165783520344508,19.496487119437937,0.0,0.0,<1
28,19.254758664852318,0,0.0,6810.508163771703,0,ok,cablepooling_paper_exp_98364685096768.json,0.0,0,18.406134128570557,11.054590570719602,-0.5602933158145109,0.2829032258064516,10,0.299,cablepooling_paper_exp_98364685096768.log,0.1027033413341443,1.977528051462896,0,220725_cablepooling_1024,52177.468585608025,0,10,0.0,52177.468585607494,13.052584474460874,21.054590570719604,0.0,0.0,>1
29,20.843251612903227,0,0.0,4495.878240000007,0,ok,cablepooling_paper_exp_167025908237911.json,0.0,0,41.479849338531494,9.52,-0.40701249340606016,0.4119354838709678,10,0.1520967741935484,cablepooling_paper_exp_167025908237911.log,0.0902937426018203,1.882015196120459,0,220725_cablepooling_1024,48767.2615199999,0,10,0.0,48767.26151999962,9.219050034532351,19.52,0.0,0.0,<1
30,20.71393548387097,0,0.0,4535.4982999999975,0,ok,cablepooling_paper_exp_276317717479154.json,0.0,0,23.37272024154663,9.55,-0.41614668984190306,0.4038709677419355,10,0.22554838709677422,cablepooling_paper_exp_276317717479154.log,0.09107137636414848,1.8864466144343015,0,220725_cablepooling_1024,48833.92830000015,0,10,0.0,48833.92829999962,9.287596672823948,19.55,0.0,0.0,<1
31,19.044582615119428,0,0.0,13390.590038167957,0,ok,cablepooling_paper_exp_236404769413739.json,0.0,0,19.452666759490967,14.942748091603052,-0.682287809003348,0.20225806451612904,10,0.21738709677419354,cablepooling_paper_exp_236404769413739.log,0.1098411666220888,2.0918791722754735,0,220725_cablepooling_1024,60817.8333206106,0,10,0.0,60817.833320610065,22.01753878270788,24.94274809160305,0.0,0.0,>1
32,20.1110064516129,0,0.0,4832.771599999999,0,ok,cablepooling_paper_exp_238691348196351.json,0.0,0,26.54769015312195,9.78,-0.46241246858415663,0.3635483870967742,10,0.20922580645161293,cablepooling_paper_exp_238691348196351.log,0.0950119510227522,1.910785959998897,0,220725_cablepooling_1024,49345.04027999992,0,10,0.0,49345.04027999961,9.793834542594961,19.78,0.0,0.0,<1
33,18.981744221511402,0,0.525034286625779,15717.84792714069,0,ok,cablepooling_paper_exp_161407338397609.json,0.0,0,108.81309247016907,16.467181467181465,-0.7274717731519318,0.17806451612903226,10,0.12761290322580646,cablepooling_paper_exp_161407338397609.log,0.11258932136716107,2.1371417002650204,0,220725_cablepooling_1024,64205.46880308866,0,10,0.0,64205.46880308811,24.48054382305936,26.467181467181465,0.525034286625779,0.2625171433128895,>1
34,19.32334053490278,0,0.0,6503.784318706696,0,ok,cablepooling_paper_exp_181710986539038.json,0.0,0,16.49757742881775,10.866050808314087,-0.5498061765390452,0.2909677419354839,10,0.20106451612903226,cablepooling_paper_exp_181710986539038.log,0.10192518176965636,1.969534996416935,0,220725_cablepooling_1024,51758.490623556485,0,10,0.0,51758.49062355614,12.565637522178278,20.866050808314085,0.0,0.0,>1
35,20.358148387096772,0,0.0,4705.944140000002,0,ok,cablepooling_paper_exp_257560236289077.json,0.0,0,23.700121641159058,9.69,-0.4437733569729396,0.3796774193548387,10,0.2418709677419355,cablepooling_paper_exp_257560236289077.log,0.09338445252436005,1.9011345415387164,0,220725_cablepooling_1024,49145.039940000046,0,10,0.0,49145.03993999962,9.575623797936503,19.689999999999998,0.0,0.0,<1
36,20.467909677419357,0,0.0,4623.2798200000125,0,ok,cablepooling_paper_exp_18701480741337.json,0.0,0,38.04471755027771,9.63,-0.4345189006725616,0.387741935483871,10,0.1357741935483871,cablepooling_paper_exp_18701480741337.log,0.09262654329273501,1.8958717218472751,0,220725_cablepooling_1024,49011.706379999894,0,10,0.0,49011.706379999625,9.433011338463928,19.630000000000003,0.0,0.0,<1
37,19.982718894009217,0,0.0,4892.380714285718,0,ok,cablepooling_paper_exp_7408540688036.json,0.0,0,36.09875130653381,9.821428571428571,-0.4717915244782076,0.3554838709677419,10,0.16841935483870968,cablepooling_paper_exp_7408540688036.log,0.09585780861446519,1.9154996433385856,0,220725_cablepooling_1024,49437.10392857142,0,10,0.0,49437.10392857104,9.896171752605998,19.82142857142857,0.0,0.0,<1
38,18.945108234295418,0,0.0,15265.20513157896,0,ok,cablepooling_paper_exp_184963328228074.json,0.0,0,14.599121809005737,15.970394736842106,-0.711931365034745,0.18612903225806454,10,0.2745161290322581,cablepooling_paper_exp_184963328228074.log,0.111791664879808,2.117905190840047,0,220725_cablepooling_1024,63101.496414473724,0,10,0.0,63101.49641447302,24.19151050129093,25.970394736842106,0.0,0.0,>1
39,19.10907515881528,0,0.0,8646.4498976982,0,ok,cablepooling_paper_exp_114875193157682.json,0.0,0,50.58694934844971,12.186700767263426,-0.6046102272617346,0.2506451612903226,10,0.12761290322580646,cablepooling_paper_exp_114875193157682.log,0.1055282342770888,2.0165469601779598,0,220725_cablepooling_1024,54693.27329923277,0,10,0.0,54693.27329923224,15.80898230462936,22.186700767263424,0.0,0.0,>1
40,19.819722992450238,0,0.8832340425531875,4946.916935364243,0,ok,cablepooling_paper_exp_122462539755020.json,0.0,0,89.26949191093445,10.287234042553191,-0.5099844469251409,0.3232258064516129,10,0.11129032258064517,cablepooling_paper_exp_122462539755020.log,0.0984464344842199,1.9511810610716174,0,220725_cablepooling_1024,50472.228957446554,0,10,0.0,50472.228957446394,9.801265047230299,20.28723404255319,0.8832340425531875,0.44161702127659375,>1
41,19.589796633941095,0,0.0,5076.197065217389,0,ok,cablepooling_paper_exp_61768732985337.json,0.0,0,41.64968013763428,9.945652173913043,-0.5001857676762294,0.33129032258064517,10,0.16841935483870968,cablepooling_paper_exp_61768732985337.log,0.09850049521985144,1.9296046696993723,0,220725_cablepooling_1024,49713.156847825936,0,10,0.0,49713.15684782569,10.210973084561632,19.945652173913043,0.0,0.0,<1
42,19.85805806451613,0,0.0,4963.2197,0,ok,cablepooling_paper_exp_139832768212656.json,0.0,0,48.236860275268555,9.87,-0.48121968944650084,0.34741935483870967,10,0.1520967741935484,cablepooling_paper_exp_139832768212656.log,0.09670604854757864,1.9203943272477269,0,220725_cablepooling_1024,49545.040619999985,0,10,0.0,49545.04061999961,10.01759134292953,19.869999999999997,0.0,0.0,<1
43,20.71393548387097,0,0.0,4535.4982999999975,0,ok,cablepooling_paper_exp_169323089845962.json,0.0,0,43.741029262542725,9.55,-0.41614668984190306,0.4038709677419355,10,0.14393548387096777,cablepooling_paper_exp_169323089845962.log,0.09107137636414848,1.8864466144343015,0,220725_cablepooling_1024,48833.92830000015,0,10,0.0,48833.92829999962,9.287596672823948,19.55,0.0,0.0,<1
44,19.254758664852318,0,0.0,6810.508163771703,0,ok,cablepooling_paper_exp_204053285321862.json,0.0,0,28.3176429271698,11.054590570719602,-0.5602933158145109,0.2829032258064516,10,0.20922580645161293,cablepooling_paper_exp_204053285321862.log,0.1027033413341443,1.977528051462896,0,220725_cablepooling_1024,52177.468585608025,0,10,0.0,52177.468585607494,13.052584474460874,21.054590570719604,0.0,0.0,>1
45,20.977049180327867,0,0.0,4465.112412177982,0,ok,cablepooling_paper_exp_73739633448689.json,0.0,0,33.957380533218384,9.496487119437939,-0.3979089049840474,0.42,10,0.1520967741935484,cablepooling_paper_exp_73739633448689.log,0.08951580100783062,1.8777773601577037,0,220725_cablepooling_1024,48715.01058547999,0,10,0.0,48715.010585479715,9.165783520344508,19.496487119437937,0.0,0.0,<1
46,19.549575551782684,0,0.0,5362.004736842099,0,ok,cablepooling_paper_exp_166821821385490.json,0.0,0,31.974634647369385,10.131578947368423,-0.5097522690990111,0.3232258064516129,10,0.19290322580645164,cablepooling_paper_exp_166821821385490.log,0.09911767470532755,1.9377084701688214,0,220725_cablepooling_1024,50126.32815789469,0,10,0.0,50126.32815789434,10.696982870862131,20.131578947368425,0.0,0.0,>1
47,19.10907515881528,0,0.0,8646.4498976982,0,ok,cablepooling_paper_exp_72156254520031.json,0.0,0,21.35210156440735,12.186700767263426,-0.6046102272617346,0.2506451612903226,10,0.2418709677419355,cablepooling_paper_exp_72156254520031.log,0.1055282342770888,2.0165469601779598,0,220725_cablepooling_1024,54693.27329923277,0,10,0.0,54693.27329923224,15.80898230462936,22.186700767263424,0.0,0.0,>1
48,19.484275909402882,0,0.0,5603.548787234037,0,ok,cablepooling_paper_exp_91832496259621.json,0.0,0,15.37856149673462,10.287234042553191,-0.519520644886335,0.31516129032258067,10,0.29083870967741937,cablepooling_paper_exp_91832496259621.log,0.0998293256563681,1.9451021249383085,0,220725_cablepooling_1024,50472.228957446554,0,10,0.0,50472.228957446394,11.102241575180761,20.28723404255319,0.0,0.0,>1
49,19.07679428507646,0,0.0,12509.02017301038,0,ok,cablepooling_paper_exp_244813202447149.json,0.0,0,22.66657042503357,14.44636678200692,-0.6682077295914259,0.2103225806451613,10,0.20922580645161293,cablepooling_paper_exp_244813202447149.log,0.108979029089885,2.0789705193351016,0,220725_cablepooling_1024,59714.761868512345,0,10,0.0,59714.76186851151,20.947952870605977,24.44636678200692,0.0,0.0,>1
50,20.59948387096774,0,0.0,4602.593199999998,0,ok,cablepooling_paper_exp_227795827478326.json,0.0,0,21.332738637924194,9.6,-0.4253109183206818,0.39580645161290323,10,0.21738709677419354,cablepooling_paper_exp_227795827478326.log,0.09182019546813806,1.8914486355750124,0,220725_cablepooling_1024,48945.03959999988,0,10,0.0,48945.03959999962,9.403594802689739,19.6,0.0,0.0,<1
51,19.11116948618262,0,0.0,10024.825342019569,0,ok,cablepooling_paper_exp_239397902082037.json,0.0,0,43.55675959587097,13.029315960912053,-0.6287449369324538,0.23451612903225807,10,0.1520967741935484,cablepooling_paper_exp_239397902082037.log,0.10678351394093415,2.0407578332553404,0,220725_cablepooling_1024,56565.75469055385,0,10,0.0,56565.75469055321,17.72242834354647,23.02931596091205,0.0,0.0,>1
52,19.589796633941095,0,0.0,5076.197065217389,0,ok,cablepooling_paper_exp_128587884602636.json,0.0,0,40.58712363243103,9.945652173913043,-0.5001857676762294,0.33129032258064517,10,0.17658064516129035,cablepooling_paper_exp_128587884602636.log,0.09850049521985144,1.9296046696993723,0,220725_cablepooling_1024,49713.156847825936,0,10,0.0,49713.15684782569,10.210973084561632,19.945652173913043,0.0,0.0,<1
53,20.1110064516129,0,0.0,4832.771599999999,0,ok,cablepooling_paper_exp_107758797487670.json,0.0,0,23.73560357093811,9.78,-0.46241246858415663,0.3635483870967742,10,0.2745161290322581,cablepooling_paper_exp_107758797487670.log,0.0950119510227522,1.910785959998897,0,220725_cablepooling_1024,49345.04027999992,0,10,0.0,49345.04027999961,9.793834542594961,19.78,0.0,0.0,<1
54,20.467909677419357,0,0.0,4623.2798200000125,0,ok,cablepooling_paper_exp_182412559265813.json,0.0,0,25.15853786468506,9.63,-0.4345189006725616,0.387741935483871,10,0.21738709677419354,cablepooling_paper_exp_182412559265813.log,0.09262654329273501,1.8958717218472751,0,220725_cablepooling_1024,49011.706379999894,0,10,0.0,49011.706379999625,9.433011338463928,19.630000000000003,0.0,0.0,<1
55,19.07679428507646,0,0.0,12509.02017301038,0,ok,cablepooling_paper_exp_207676421739706.json,0.0,0,43.71423888206482,14.44636678200692,-0.6682077295914259,0.2103225806451613,10,0.16841935483870968,cablepooling_paper_exp_207676421739706.log,0.108979029089885,2.0789705193351016,0,220725_cablepooling_1024,59714.761868512345,0,10,0.0,59714.76186851151,20.947952870605977,24.44636678200692,0.0,0.0,>1
56,20.71393548387097,0,0.0,4535.4982999999975,0,ok,cablepooling_paper_exp_179147339876062.json,0.0,0,24.212037324905396,9.55,-0.41614668984190306,0.4038709677419355,10,0.21738709677419354,cablepooling_paper_exp_179147339876062.log,0.09107137636414848,1.8864466144343015,0,220725_cablepooling_1024,48833.92830000015,0,10,0.0,48833.92829999962,9.287596672823948,19.55,0.0,0.0,<1
57,19.254758664852318,0,0.0,6810.508163771703,0,ok,cablepooling_paper_exp_239612429050124.json,0.0,0,43.51836371421814,11.054590570719602,-0.5602933158145109,0.2829032258064516,10,0.18474193548387097,cablepooling_paper_exp_239612429050124.log,0.1027033413341443,1.977528051462896,0,220725_cablepooling_1024,52177.468585608025,0,10,0.0,52177.468585607494,13.052584474460874,21.054590570719604,0.0,0.0,>1
58,25.75703686386001,0,23.022764744220407,3593.7521074365363,0,ok,cablepooling_paper_exp_152228907659338.json,0.0,0,22.223538160324097,21.66826562467652,-0.7623030578812346,0.2103225806451613,10,0.07048387096774195,cablepooling_paper_exp_152228907659338.log,0.0966493563468156,2.4894010342932273,0,220725_cablepooling_1024,75763.45324606249,0,10,11.274470511559187,75763.45324606147,4.743384776516052,31.66826562467652,34.2972352557796,14.33,>1
59,21.454944552864198,0,8.651245551601425,4995.219513962855,0,ok,cablepooling_paper_exp_139693905600719.json,0.0,0,29.853124141693115,13.825622775800714,-0.6146164716548608,0.2506451612903226,10,0.10312903225806452,cablepooling_paper_exp_139693905600719.log,0.09986418136634542,2.1425804740321213,0,220725_cablepooling_1024,58335.32839857638,0,10,0.0,58335.32839857595,8.562940590362384,23.825622775800714,8.651245551601425,4.325622775800713,>1
60,19.169696332878008,0,0.0,7631.977654723118,0,ok,cablepooling_paper_exp_115571195023950.json,0.0,0,21.43109107017517,11.563517915309445,-0.5819020719196726,0.2667741935483871,10,0.2418709677419355,cablepooling_paper_exp_115571195023950.log,0.10412493508306324,1.996043386222955,0,220725_cablepooling_1024,53308.42016286646,0,10,0.0,53308.42016286598,14.316645722019473,21.563517915309447,0.0,0.0,>1
61,20.378683931850063,0,6.527030144325894,11557.295401721592,0,ok,cablepooling_paper_exp_117107136695882.json,0.0,0,59.324493169784546,16.912878787878785,-0.7304105964675554,0.17806451612903226,10,0.11945161290322581,cablepooling_paper_exp_117107136695882.log,0.10873291490306881,2.2158337057983966,0,220725_cablepooling_1024,65195.908977272724,0,10,0.0,65195.908977272,17.727025488287296,26.912878787878785,6.527030144325894,3.263515072162947,>1
62,19.124959811381416,0,0.0,9399.944418604653,0,ok,cablepooling_paper_exp_245709069399842.json,0.0,0,20.832542419433594,12.624584717607974,-0.616461762733709,0.24258064516129033,10,0.23370967741935483,cablepooling_paper_exp_245709069399842.log,0.10609047994143855,2.028976165250178,0,220725_cablepooling_1024,55666.350398671144,0,10,0.0,55666.35039867058,16.886223636513346,22.624584717607974,0.0,0.0,>1
63,19.427290893519842,0,0.0,5881.96336283185,0,ok,cablepooling_paper_exp_252657271203697.json,0.0,0,22.877204656600952,10.464601769911505,-0.5294384668048568,0.3070967741935484,10,0.20106451612903226,cablepooling_paper_exp_252657271203697.log,0.1005259874167652,1.9529475999038166,0,220725_cablepooling_1024,50866.380132743245,0,10,0.0,50866.38013274295,11.563557987578518,20.464601769911503,0.0,0.0,>1
64,20.23158709677419,0,0.0,4761.924880000001,0,ok,cablepooling_paper_exp_126128869752551.json,0.0,0,25.854028940200806,9.73,-0.453069285593817,0.3716129032258064,10,0.299,cablepooling_paper_exp_126128869752551.log,0.09420061149081944,1.9058278759459009,0,220725_cablepooling_1024,49233.928980000106,0,10,0.0,49233.92897999962,9.672039137754872,19.73,0.0,0.0,<1
65,18.85069124423963,0,0.0,16121.242857142875,0,ok,cablepooling_paper_exp_126093175230284.json,0.0,0,24.22622013092041,16.428571428571427,-0.7274319484384444,0.17806451612903226,10,0.19290322580645164,cablepooling_paper_exp_126093175230284.log,0.11299172687638274,2.1299721565001466,0,220725_cablepooling_1024,64119.66857142855,0,10,0.0,64119.66857142787,25.14243010970054,26.428571428571427,0.0,0.0,>1
